"","councils","years"
"29507","A733",2010
"29508","A733",2010
"29509","A733",2010
"29510","A733",2010
"29511","A733",2010
"29512","A892",2010
"29513","A892",2010
"29514","A892",2010
"29515","A892",2010
"29516","A892",2010
"29517","A892",2010
"29518","A892",2010
"29519","A892",2010
"29520","A892",2010
"29521","A892",2010
"29522","A892",2010
"29523","A892",2010
"29524","A892",2010
"29525","A892",2010
"29526","A892",2010
"29527","A892",2010
"29528","A892",2010
"29529","A892",2010
"29530","A892",2010
"29531","A892",2010
"29532","A892",2010
"29533","A892",2010
"29534","A892",2010
"29535","A892",2010
"29536","A892",2010
"29537","A892",2010
"29538","A892",2010
"29539","A892",2010
"29540","A892",2010
"29541","A892",2010
"29542","A892",2010
"29543","A892",2010
"29544","A892",2010
"29545","A892",2010
"29546","A892",2010
"29547","A892",2010
"29548","A892",2010
"29549","A892",2010
"29550","A892",2010
"29551","A892",2010
"29552","A892",2010
"29553","A892",2010
"29554","A892",2010
"29555","A892",2010
"29556","A892",2010
"29557","A892",2010
"29558","A892",2010
"29559","A892",2010
"29560","A892",2010
"29561","A892",2010
"29562","A892",2010
"29563","A892",2010
"29564","A892",2010
"29565","A892",2010
"29566","A892",2010
"29567","A892",2010
"29568","A892",2010
"29569","A892",2010
"29570","A892",2010
"29571","A892",2010
"29572","A892",2010
"29573","A892",2010
"29574","A892",2010
"29575","A892",2010
"29576","A892",2010
"29577","A892",2010
"29578","A892",2010
"29579","A892",2010
"29580","A892",2010
"29581","A892",2010
"29582","A892",2010
"29583","A892",2010
"29584","A892",2010
"29585","A892",2010
"29586","A892",2010
"29587","A892",2010
"29588","A892",2010
"29589","A892",2010
"29590","A892",2010
"29591","A892",2010
"29592","A892",2010
"29593","A892",2010
"29594","A892",2010
"29595","A892",2010
"29596","A892",2010
"29597","A892",2010
"29598","A892",2010
"29599","A892",2010
"29600","A892",2010
"29601","A892",2010
"29602","A892",2010
"29603","A892",2010
"29604","A892",2010
"29605","A892",2010
"29606","A892",2010
"29607","A892",2010
"29608","A892",2010
"29609","A892",2010
"29610","A892",2010
"29611","A892",2010
"29612","A892",2010
"29613","A892",2010
"29614","A892",2010
"29615","A892",2010
"29616","A892",2010
"29617","A892",2010
"29618","A892",2010
"29619","A892",2010
"29620","A892",2010
"29621","A892",2010
"29622","A892",2010
"29623","A892",2010
"29624","A892",2010
"29625","A892",2010
"29626","A892",2010
"29627","A892",2010
"29628","A892",2010
"29629","A892",2010
"29630","A892",2010
"29631","A892",2010
"29632","A892",2010
"29633","A892",2010
"29634","A892",2010
"29635","A892",2010
"29636","A892",2010
"29637","A892",2010
"29638","A892",2010
"29639","A892",2010
"29640","A892",2010
"29641","A892",2010
"29642","A892",2010
"29643","A892",2010
"29644","A892",2010
"29645","A892",2010
"29646","A892",2010
"29647","A892",2010
"29648","A892",2010
"29649","A892",2010
"29650","A892",2010
"29651","A892",2010
"29652","A892",2010
"29653","A892",2010
"29654","A892",2010
"29655","A892",2010
"29656","A892",2010
"29657","A892",2010
"29658","A892",2010
"29659","A892",2010
"29660","A892",2010
"29661","A892",2010
"29662","A892",2010
"29663","A892",2010
"29664","A892",2010
"29665","A892",2010
"29666","A892",2010
"29667","A892",2010
"29668","A892",2010
"29669","A892",2010
"29670","A892",2010
"29671","A892",2010
"29672","A892",2010
"29673","A892",2010
"29674","A892",2010
"29675","A892",2010
"29676","A892",2010
"29677","A892",2010
"29678","A892",2010
"29679","A892",2010
"29680","A892",2010
"29681","A892",2010
"29682","A892",2010
"29683","A892",2010
"29684","A892",2010
"29685","A892",2010
"29686","A546",2011
"29687","A546",2011
"29688","A546",2011
"29689","A546",2011
"29690","A546",2011
"29691","A546",2011
"29692","A546",2011
"29693","A546",2011
"29694","A546",2011
"29695","A546",2011
"29696","A546",2011
"29697","A546",2011
"29698","A546",2011
"29699","A546",2011
"29700","A546",2011
"29701","A546",2011
"29702","A546",2011
"29703","A546",2011
"29704","A546",2011
"29705","A546",2011
"29706","A546",2011
"29707","A546",2011
"29708","A546",2011
"29709","A546",2011
"29710","A546",2011
"29711","A546",2011
"29712","A546",2011
"29713","A546",2011
"29714","A546",2011
"29715","A546",2011
"29716","A546",2011
"29717","A546",2011
"29718","A546",2011
"29719","A546",2011
"29720","A546",2011
"29721","A546",2011
"29722","A546",2011
"29723","A546",2011
"29724","A546",2011
"29725","A546",2011
"29726","A546",2011
"29727","A546",2011
"29728","A546",2011
"29729","A546",2011
"29730","A546",2011
"29731","A546",2011
"29732","A546",2011
"29733","A546",2011
"29734","A546",2011
"29735","A546",2011
"29736","A546",2011
"29737","A546",2011
"29738","A546",2011
"29739","A546",2011
"29740","A546",2011
"29741","A546",2011
"29742","A546",2011
"29743","A546",2011
"29744","A546",2011
"29745","A546",2011
"29746","A546",2011
"29747","A546",2011
"29748","A546",2011
"29749","A546",2011
"29750","A546",2011
"29751","A546",2011
"29752","A546",2011
"29753","A546",2011
"29754","A546",2011
"29755","A546",2011
"29756","A546",2011
"29757","A546",2011
"29758","A546",2011
"29759","A546",2011
"29760","A546",2011
"29761","A546",2011
"29762","A546",2011
"29763","A546",2011
"29764","A546",2011
"29765","A546",2011
"29766","A546",2011
"29767","A546",2011
"29768","A546",2011
"29769","A546",2011
"29770","A546",2011
"29771","A546",2011
"29772","A546",2011
"29773","A546",2011
"29774","A546",2011
"29775","A546",2011
"29776","A546",2011
"29777","A546",2011
"29778","A546",2011
"29779","A546",2011
"29780","A546",2011
"29781","A546",2011
"29782","A546",2011
"29783","A546",2011
"29784","A546",2011
"29785","A546",2011
"29786","A546",2011
"29787","A546",2011
"29788","A546",2011
"29789","A546",2011
"29790","A546",2011
"29791","A546",2011
"29792","A546",2011
"29793","A546",2011
"29794","A546",2011
"29795","A546",2011
"29796","A546",2011
"29797","A546",2011
"29798","A546",2011
"29799","A546",2011
"29800","A546",2011
"29801","A546",2011
"29802","A546",2011
"29803","A546",2011
"29804","A546",2011
"29805","A546",2011
"29806","A546",2011
"29807","A546",2011
"29808","A546",2011
"29809","A546",2011
"29810","A546",2011
"29811","A546",2011
"29812","A546",2011
"29813","A546",2011
"29814","A546",2011
"29815","A546",2011
"29816","A546",2011
"29817","A546",2011
"29818","A546",2011
"29819","A546",2011
"29820","A546",2011
"29821","A546",2011
"29822","A546",2011
"29823","A546",2011
"29824","A546",2011
"29825","A546",2011
"29826","A546",2011
"29827","A546",2011
"29828","A546",2011
"29829","A546",2011
"29830","A546",2011
"29831","A546",2011
"29832","A546",2011
"29833","A546",2011
"29834","A546",2011
"29835","A546",2011
"29836","A546",2011
"29837","A546",2011
"29838","A546",2011
"29839","A546",2011
"29840","A546",2011
"29841","A546",2011
"29842","A546",2011
"29843","A546",2011
"29844","A546",2011
"29845","A546",2011
"29846","A546",2011
"29847","A546",2011
"29848","A546",2011
"29849","A546",2011
"29850","A546",2011
"29851","A546",2011
"29852","A546",2011
"29853","A554",2011
"29854","A554",2011
"29855","A554",2011
"29856","A554",2011
"29857","A554",2011
"29858","A554",2011
"29859","A554",2011
"29860","A554",2011
"29861","A554",2011
"29862","A554",2011
"29863","A554",2011
"29864","A554",2011
"29865","A554",2011
"29866","A554",2011
"29867","A554",2011
"29868","A554",2011
"29869","A554",2011
"29870","A554",2011
"29871","A554",2011
"29872","A554",2011
"29873","A554",2011
"29874","A554",2011
"29875","A554",2011
"29876","A554",2011
"29877","A554",2011
"29878","A554",2011
"29879","A554",2011
"29880","A554",2011
"29881","A554",2011
"29882","A554",2011
"29883","A554",2011
"29884","A554",2011
"29885","A554",2011
"29886","A554",2011
"29887","A554",2011
"29888","A554",2011
"29889","A554",2011
"29890","A554",2011
"29891","A554",2011
"29892","A554",2011
"29893","A554",2011
"29894","A554",2011
"29895","A554",2011
"29896","A554",2011
"29897","A554",2011
"29898","A554",2011
"29899","A554",2011
"29900","A554",2011
"29901","A554",2011
"29902","A554",2011
"29903","A554",2011
"29904","A554",2011
"29905","A554",2011
"29906","A554",2011
"29907","A554",2011
"29908","A554",2011
"29909","A554",2011
"29910","A554",2011
"29911","A554",2011
"29912","A554",2011
"29913","A554",2011
"29914","A554",2011
"29915","A554",2011
"29916","A554",2011
"29917","A554",2011
"29918","A554",2011
"29919","A554",2011
"29920","A554",2011
"29921","A554",2011
"29922","A554",2011
"29923","A554",2011
"29924","A554",2011
"29925","A554",2011
"29926","A554",2011
"29927","A554",2011
"29928","A554",2011
"29929","A554",2011
"29930","A554",2011
"29931","A554",2011
"29932","A554",2011
"29933","A554",2011
"29934","A554",2011
"29935","A554",2011
"29936","A554",2011
"29937","A554",2011
"29938","A554",2011
"29939","A554",2011
"29940","A554",2011
"29941","A554",2011
"29942","A554",2011
"29943","A554",2011
"29944","A554",2011
"29945","A554",2011
"29946","A554",2011
"29947","A554",2011
"29948","A554",2011
"29949","A554",2011
"29950","A554",2011
"29951","A554",2011
"29952","A554",2011
"29953","A554",2011
"29954","A554",2011
"29955","A588",2011
"29956","A588",2011
"29957","A588",2011
"29958","A588",2011
"29959","A588",2011
"29960","A588",2011
"29961","A588",2011
"29962","A588",2011
"29963","A588",2011
"29964","A588",2011
"29965","A588",2011
"29966","A588",2011
"29967","A588",2011
"29968","A588",2011
"29969","A588",2011
"29970","A588",2011
"29971","A588",2011
"29972","A588",2011
"29973","A588",2011
"29974","A588",2011
"29975","A588",2011
"29976","A588",2011
"29977","A588",2011
"29978","A588",2011
"29979","A588",2011
"29980","A588",2011
"29981","A588",2011
"29982","A588",2011
"29983","A588",2011
"29984","A588",2011
"29985","A588",2011
"29986","A588",2011
"29987","A588",2011
"29988","A588",2011
"29989","A588",2011
"29990","A588",2011
"29991","A588",2011
"29992","A588",2011
"29993","A588",2011
"29994","A588",2011
"29995","A588",2011
"29996","A588",2011
"29997","A588",2011
"29998","A588",2011
"29999","A588",2011
"30000","A588",2011
"30001","A588",2011
"30002","A588",2011
"30003","A588",2011
"30004","A588",2011
"30005","A588",2011
"30006","A588",2011
"30007","A588",2011
"30008","A588",2011
"30009","A588",2011
"30010","A588",2011
"30011","A588",2011
"30012","A588",2011
"30013","A588",2011
"30014","A588",2011
"30015","A588",2011
"30016","A588",2011
"30017","A588",2011
"30018","A588",2011
"30019","A588",2011
"30020","A588",2011
"30021","A588",2011
"30022","A588",2011
"30023","A588",2011
"30024","A588",2011
"30025","A588",2011
"30026","A588",2011
"30027","A588",2011
"30028","A588",2011
"30029","A588",2011
"30030","A588",2011
"30031","A588",2011
"30032","A588",2011
"30033","A588",2011
"30034","A588",2011
"30035","A588",2011
"30036","A588",2011
"30037","A588",2011
"30038","A588",2011
"30039","A588",2011
"30040","A588",2011
"30041","A588",2011
"30042","A588",2011
"30043","A588",2011
"30044","A588",2011
"30045","A588",2011
"30046","A588",2011
"30047","A588",2011
"30048","A588",2011
"30049","A588",2011
"30050","A588",2011
"30051","A588",2011
"30052","A588",2011
"30053","A588",2011
"30054","A588",2011
"30055","A588",2011
"30056","A588",2011
"30057","A588",2011
"30058","A588",2011
"30059","A588",2011
"30060","A588",2011
"30061","A588",2011
"30062","A588",2011
"30063","A588",2011
"30064","A588",2011
"30065","A588",2011
"30066","A588",2011
"30067","A588",2011
"30068","A588",2011
"30069","A588",2011
"30070","A588",2011
"30071","A588",2011
"30072","A588",2011
"30073","A588",2011
"30074","A588",2011
"30075","A588",2011
"30076","A588",2011
"30077","A588",2011
"30078","A588",2011
"30079","A588",2011
"30080","A588",2011
"30081","A588",2011
"30082","A588",2011
"30083","A588",2011
"30084","A588",2011
"30085","A588",2011
"30086","A588",2011
"30087","A588",2011
"30088","A588",2011
"30089","A588",2011
"30090","A588",2011
"30091","A588",2011
"30092","A588",2011
"30093","A588",2011
"30094","A588",2011
"30095","A588",2011
"30096","A588",2011
"30097","A588",2011
"30098","A588",2011
"30099","A588",2011
"30100","A588",2011
"30101","A588",2011
"30102","A588",2011
"30103","A588",2011
"30104","A588",2011
"30105","A588",2011
"30106","A588",2011
"30107","A588",2011
"30108","A588",2011
"30109","A588",2011
"30110","A588",2011
"30111","A588",2011
"30112","A588",2011
"30113","A588",2011
"30114","A588",2011
"30115","A588",2011
"30116","A588",2011
"30117","A588",2011
"30118","A588",2011
"30119","A588",2011
"30120","A588",2011
"30121","A624",2011
"30122","A624",2011
"30123","A624",2011
"30124","A624",2011
"30125","A624",2011
"30126","A624",2011
"30127","A624",2011
"30128","A624",2011
"30129","A624",2011
"30130","A624",2011
"30131","A624",2011
"30132","A624",2011
"30133","A624",2011
"30134","A624",2011
"30135","A624",2011
"30136","A624",2011
"30137","A624",2011
"30138","A624",2011
"30139","A624",2011
"30140","A624",2011
"30141","A624",2011
"30142","A624",2011
"30143","A624",2011
"30144","A624",2011
"30145","A624",2011
"30146","A624",2011
"30147","A624",2011
"30148","A624",2011
"30149","A624",2011
"30150","A624",2011
"30151","A624",2011
"30152","A624",2011
"30153","A624",2011
"30154","A624",2011
"30155","A624",2011
"30156","A624",2011
"30157","A624",2011
"30158","A624",2011
"30159","A624",2011
"30160","A624",2011
"30161","A624",2011
"30162","A624",2011
"30163","A624",2011
"30164","A624",2011
"30165","A624",2011
"30166","A624",2011
"30167","A624",2011
"30168","A624",2011
"30169","A624",2011
"30170","A624",2011
"30171","A624",2011
"30172","A624",2011
"30173","A624",2011
"30174","A624",2011
"30175","A624",2011
"30176","A624",2011
"30177","A624",2011
"30178","A624",2011
"30179","A624",2011
"30180","A624",2011
"30181","A624",2011
"30182","A624",2011
"30183","A624",2011
"30184","A624",2011
"30185","A624",2011
"30186","A624",2011
"30187","A624",2011
"30188","A624",2011
"30189","A624",2011
"30190","A624",2011
"30191","A624",2011
"30192","A624",2011
"30193","A624",2011
"30194","A624",2011
"30195","A624",2011
"30196","A624",2011
"30197","A624",2011
"30198","A624",2011
"30199","A624",2011
"30200","A624",2011
"30201","A624",2011
"30202","A624",2011
"30203","A624",2011
"30204","A624",2011
"30205","A624",2011
"30206","A624",2011
"30207","A624",2011
"30208","A624",2011
"30209","A624",2011
"30210","A624",2011
"30211","A624",2011
"30212","A624",2011
"30213","A624",2011
"30214","A624",2011
"30215","A624",2011
"30216","A624",2011
"30217","A624",2011
"30218","A624",2011
"30219","A624",2011
"30220","A624",2011
"30221","A624",2011
"30222","A624",2011
"30223","A624",2011
"30224","A624",2011
"30225","A624",2011
"30226","A624",2011
"30227","A634",2011
"30228","A634",2011
"30229","A634",2011
"30230","A634",2011
"30231","A634",2011
"30232","A634",2011
"30233","A634",2011
"30234","A634",2011
"30235","A634",2011
"30236","A634",2011
"30237","A634",2011
"30238","A642",2011
"30239","A642",2011
"30240","A642",2011
"30241","A642",2011
"30242","A642",2011
"30243","A642",2011
"30244","A642",2011
"30245","A642",2011
"30246","A642",2011
"30247","A642",2011
"30248","A642",2011
"30249","A642",2011
"30250","A642",2011
