Cod Municipio;REGIAO;COD UF;UF;NOME MUNIC;POP EST;CLASSE POP
5105101;5 - Centro-Oeste;51;Mato Grosso;Juara;34815;4 - 20001 até 50000
5105150;5 - Centro-Oeste;51;Mato Grosso;Juína;40905;4 - 20001 até 50000
5105176;5 - Centro-Oeste;51;Mato Grosso;Juruena;15370;3 - 10001 até 20000
5105200;5 - Centro-Oeste;51;Mato Grosso;Juscimeira;11275;3 - 10001 até 20000
5105234;5 - Centro-Oeste;51;Mato Grosso;Lambari D'Oeste;6059;2 - 5001 até 10000
5105259;5 - Centro-Oeste;51;Mato Grosso;Lucas do Rio Verde;63411;5 - 50001 até 100000
5105309;5 - Centro-Oeste;51;Mato Grosso;Luciara;2099;1 - Até 5000
5105507;5 - Centro-Oeste;51;Mato Grosso;Vila Bela da Santíssima Trindade;15983;3 - 10001 até 20000
5105580;5 - Centro-Oeste;51;Mato Grosso;Marcelândia;10700;3 - 10001 até 20000
5105606;5 - Centro-Oeste;51;Mato Grosso;Matupá;16334;3 - 10001 até 20000
5105622;5 - Centro-Oeste;51;Mato Grosso;Mirassol d'Oeste;27536;4 - 20001 até 50000
5105903;5 - Centro-Oeste;51;Mato Grosso;Nobres;15338;3 - 10001 até 20000
5106000;5 - Centro-Oeste;51;Mato Grosso;Nortelândia;6056;2 - 5001 até 10000
5106109;5 - Centro-Oeste;51;Mato Grosso;Nossa Senhora do Livramento;13231;3 - 10001 até 20000
5106158;5 - Centro-Oeste;51;Mato Grosso;Nova Bandeirantes;14909;3 - 10001 até 20000
5106174;5 - Centro-Oeste;51;Mato Grosso;Nova Nazaré;3765;1 - Até 5000
5106182;5 - Centro-Oeste;51;Mato Grosso;Nova Lacerda;6526;2 - 5001 até 10000
5106190;5 - Centro-Oeste;51;Mato Grosso;Nova Santa Helena;3699;1 - Até 5000
5106208;5 - Centro-Oeste;51;Mato Grosso;Nova Brasilândia;3928;1 - Até 5000
5106216;5 - Centro-Oeste;51;Mato Grosso;Nova Canaã do Norte;12739;3 - 10001 até 20000
5106224;5 - Centro-Oeste;51;Mato Grosso;Nova Mutum;43919;4 - 20001 até 50000
5106232;5 - Centro-Oeste;51;Mato Grosso;Nova Olímpia;20034;4 - 20001 até 50000
5106240;5 - Centro-Oeste;51;Mato Grosso;Nova Ubiratã;11694;3 - 10001 até 20000
5106257;5 - Centro-Oeste;51;Mato Grosso;Nova Xavantina;21231;4 - 20001 até 50000
5106265;5 - Centro-Oeste;51;Mato Grosso;Novo Mundo;8990;2 - 5001 até 10000
5106273;5 - Centro-Oeste;51;Mato Grosso;Novo Horizonte do Norte;3985;1 - Até 5000
5106281;5 - Centro-Oeste;51;Mato Grosso;Novo São Joaquim;5199;2 - 5001 até 10000
5106299;5 - Centro-Oeste;51;Mato Grosso;Paranaíta;11193;3 - 10001 até 20000
5106307;5 - Centro-Oeste;51;Mato Grosso;Paranatinga;22246;4 - 20001 até 50000
5106315;5 - Centro-Oeste;51;Mato Grosso;Novo Santo Antônio;2574;1 - Até 5000
5106372;5 - Centro-Oeste;51;Mato Grosso;Pedra Preta;17456;3 - 10001 até 20000
5106422;5 - Centro-Oeste;51;Mato Grosso;Peixoto de Azevedo;34607;4 - 20001 até 50000
5106455;5 - Centro-Oeste;51;Mato Grosso;Planalto da Serra;2676;1 - Até 5000
5106505;5 - Centro-Oeste;51;Mato Grosso;Poconé;32768;4 - 20001 até 50000
5106653;5 - Centro-Oeste;51;Mato Grosso;Pontal do Araguaia;6578;2 - 5001 até 10000
5106703;5 - Centro-Oeste;51;Mato Grosso;Ponte Branca;1602;1 - Até 5000
5106752;5 - Centro-Oeste;51;Mato Grosso;Pontes e Lacerda;45093;4 - 20001 até 50000
5106778;5 - Centro-Oeste;51;Mato Grosso;Porto Alegre do Norte;12347;3 - 10001 até 20000
5106802;5 - Centro-Oeste;51;Mato Grosso;Porto dos Gaúchos;5429;2 - 5001 até 10000
5106828;5 - Centro-Oeste;51;Mato Grosso;Porto Esperidião;11935;3 - 10001 até 20000
5106851;5 - Centro-Oeste;51;Mato Grosso;Porto Estrela;3050;1 - Até 5000
5107008;5 - Centro-Oeste;51;Mato Grosso;Poxoréu;16421;3 - 10001 até 20000
5107040;5 - Centro-Oeste;51;Mato Grosso;Primavera do Leste;61038;5 - 50001 até 100000
5107065;5 - Centro-Oeste;51;Mato Grosso;Querência;17014;3 - 10001 até 20000
5107107;5 - Centro-Oeste;51;Mato Grosso;São José dos Quatro Marcos;18967;3 - 10001 até 20000
5107156;5 - Centro-Oeste;51;Mato Grosso;Reserva do Cabaçal;2721;1 - Até 5000
5107180;5 - Centro-Oeste;51;Mato Grosso;Ribeirão Cascalheira;10081;3 - 10001 até 20000
5107198;5 - Centro-Oeste;51;Mato Grosso;Ribeirãozinho;2388;1 - Até 5000
5107206;5 - Centro-Oeste;51;Mato Grosso;Rio Branco;5159;2 - 5001 até 10000
5107248;5 - Centro-Oeste;51;Mato Grosso;Santa Carmem;4486;1 - Até 5000
5107263;5 - Centro-Oeste;51;Mato Grosso;Santo Afonso;3136;1 - Até 5000
5107297;5 - Centro-Oeste;51;Mato Grosso;São José do Povo;4021;1 - Até 5000
5107305;5 - Centro-Oeste;51;Mato Grosso;São José do Rio Claro;20312;4 - 20001 até 50000
5107354;5 - Centro-Oeste;51;Mato Grosso;São José do Xingu;5569;2 - 5001 até 10000
5107404;5 - Centro-Oeste;51;Mato Grosso;São Pedro da Cipa;4674;1 - Até 5000
5107578;5 - Centro-Oeste;51;Mato Grosso;Rondolândia;3966;1 - Até 5000
5107602;5 - Centro-Oeste;51;Mato Grosso;Rondonópolis;228857;6 - 100001 até 500000
5107701;5 - Centro-Oeste;51;Mato Grosso;Rosário Oeste;17237;3 - 10001 até 20000
5107743;5 - Centro-Oeste;51;Mato Grosso;Santa Cruz do Xingu;2495;1 - Até 5000
5107750;5 - Centro-Oeste;51;Mato Grosso;Salto do Céu;3437;1 - Até 5000
5107768;5 - Centro-Oeste;51;Mato Grosso;Santa Rita do Trivelato;3330;1 - Até 5000
5107776;5 - Centro-Oeste;51;Mato Grosso;Santa Terezinha;8281;2 - 5001 até 10000
5107792;5 - Centro-Oeste;51;Mato Grosso;Santo Antônio do Leste;5023;2 - 5001 até 10000
5107800;5 - Centro-Oeste;51;Mato Grosso;Santo Antônio do Leverger;16433;3 - 10001 até 20000
5107859;5 - Centro-Oeste;51;Mato Grosso;São Félix do Araguaia;11615;3 - 10001 até 20000
5107875;5 - Centro-Oeste;51;Mato Grosso;Sapezal;25054;4 - 20001 até 50000
5107883;5 - Centro-Oeste;51;Mato Grosso;Serra Nova Dourada;1622;1 - Até 5000
5107909;5 - Centro-Oeste;51;Mato Grosso;Sinop;139935;6 - 100001 até 500000
5107925;5 - Centro-Oeste;51;Mato Grosso;Sorriso;87815;5 - 50001 até 100000
5107941;5 - Centro-Oeste;51;Mato Grosso;Tabaporã;9565;2 - 5001 até 10000
5107958;5 - Centro-Oeste;51;Mato Grosso;Tangará da Serra;101764;6 - 100001 até 500000
5108006;5 - Centro-Oeste;51;Mato Grosso;Tapurah;13359;3 - 10001 até 20000
5108055;5 - Centro-Oeste;51;Mato Grosso;Terra Nova do Norte;9862;2 - 5001 até 10000
5108105;5 - Centro-Oeste;51;Mato Grosso;Tesouro;3786;1 - Até 5000
5108204;5 - Centro-Oeste;51;Mato Grosso;Torixoréu;3672;1 - Até 5000
5108303;5 - Centro-Oeste;51;Mato Grosso;União do Sul;3562;1 - Até 5000
5108352;5 - Centro-Oeste;51;Mato Grosso;Vale de São Domingos;3128;1 - Até 5000
5108402;5 - Centro-Oeste;51;Mato Grosso;Várzea Grande;282009;6 - 100001 até 500000
5108501;5 - Centro-Oeste;51;Mato Grosso;Vera;11216;3 - 10001 até 20000
5108600;5 - Centro-Oeste;51;Mato Grosso;Vila Rica;25570;4 - 20001 até 50000
5108808;5 - Centro-Oeste;51;Mato Grosso;Nova Guarita;4578;1 - Até 5000
5108857;5 - Centro-Oeste;51;Mato Grosso;Nova Marilândia;3249;1 - Até 5000
5108907;5 - Centro-Oeste;51;Mato Grosso;Nova Maringá;8428;2 - 5001 até 10000
5108956;5 - Centro-Oeste;51;Mato Grosso;Nova Monte Verde;9078;2 - 5001 até 10000
5200050;5 - Centro-Oeste;52;Goiás;Abadia de Goiás;8583;2 - 5001 até 10000
5200100;5 - Centro-Oeste;52;Goiás;Abadiânia;19614;3 - 10001 até 20000
5200134;5 - Centro-Oeste;52;Goiás;Acreúna;22182;4 - 20001 até 50000
5200159;5 - Centro-Oeste;52;Goiás;Adelândia;2517;1 - Até 5000
5200175;5 - Centro-Oeste;52;Goiás;Água Fria de Goiás;5676;2 - 5001 até 10000
5200209;5 - Centro-Oeste;52;Goiás;Água Limpa;1872;1 - Até 5000
5200258;5 - Centro-Oeste;52;Goiás;Águas Lindas de Goiás;207070;6 - 100001 até 500000
5200308;5 - Centro-Oeste;52;Goiás;Alexânia;27288;4 - 20001 até 50000
5200506;5 - Centro-Oeste;52;Goiás;Aloândia;2005;1 - Até 5000
5200555;5 - Centro-Oeste;52;Goiás;Alto Horizonte;6218;2 - 5001 até 10000
5200605;5 - Centro-Oeste;52;Goiás;Alto Paraíso de Goiás;7558;2 - 5001 até 10000
5200803;5 - Centro-Oeste;52;Goiás;Alvorada do Norte;8614;2 - 5001 até 10000
5200829;5 - Centro-Oeste;52;Goiás;Amaralina;3778;1 - Até 5000
5200852;5 - Centro-Oeste;52;Goiás;Americano do Brasil;6057;2 - 5001 até 10000
5200902;5 - Centro-Oeste;52;Goiás;Amorinópolis;3185;1 - Até 5000
5201108;5 - Centro-Oeste;52;Goiás;Anápolis;381970;6 - 100001 até 500000
5201207;5 - Centro-Oeste;52;Goiás;Anhanguera;1137;1 - Até 5000
5201306;5 - Centro-Oeste;52;Goiás;Anicuns;21717;4 - 20001 até 50000
5201405;5 - Centro-Oeste;52;Goiás;Aparecida de Goiânia;565957;7 - Maior que 500000
5201454;5 - Centro-Oeste;52;Goiás;Aparecida do Rio Doce;2474;1 - Até 5000
5201504;5 - Centro-Oeste;52;Goiás;Aporé;4163;1 - Até 5000
5201603;5 - Centro-Oeste;52;Goiás;Araçu;3560;1 - Até 5000
5201702;5 - Centro-Oeste;52;Goiás;Aragarças;19959;3 - 10001 até 20000
5201801;5 - Centro-Oeste;52;Goiás;Aragoiânia;10116;3 - 10001 até 20000
5202155;5 - Centro-Oeste;52;Goiás;Araguapaz;7756;2 - 5001 até 10000
5202353;5 - Centro-Oeste;52;Goiás;Arenópolis;2689;1 - Até 5000
5202502;5 - Centro-Oeste;52;Goiás;Aruanã;9635;2 - 5001 até 10000
5202601;5 - Centro-Oeste;52;Goiás;Aurilândia;3184;1 - Até 5000
5202809;5 - Centro-Oeste;52;Goiás;Avelinópolis;2425;1 - Até 5000
5203104;5 - Centro-Oeste;52;Goiás;Baliza;4992;1 - Até 5000
5203203;5 - Centro-Oeste;52;Goiás;Barro Alto;10922;3 - 10001 até 20000
5203302;5 - Centro-Oeste;52;Goiás;Bela Vista de Goiás;29448;4 - 20001 até 50000
5203401;5 - Centro-Oeste;52;Goiás;Bom Jardim de Goiás;8813;2 - 5001 até 10000
5203500;5 - Centro-Oeste;52;Goiás;Bom Jesus de Goiás;24776;4 - 20001 até 50000
5203559;5 - Centro-Oeste;52;Goiás;Bonfinópolis;9488;2 - 5001 até 10000
5203575;5 - Centro-Oeste;52;Goiás;Bonópolis;4316;1 - Até 5000
5203609;5 - Centro-Oeste;52;Goiás;Brazabrantes;3659;1 - Até 5000
5203807;5 - Centro-Oeste;52;Goiás;Britânia;5761;2 - 5001 até 10000
5203906;5 - Centro-Oeste;52;Goiás;Buriti Alegre;9433;2 - 5001 até 10000
5203939;5 - Centro-Oeste;52;Goiás;Buriti de Goiás;2501;1 - Até 5000
5203962;5 - Centro-Oeste;52;Goiás;Buritinópolis;3302;1 - Até 5000
5204003;5 - Centro-Oeste;52;Goiás;Cabeceiras;7939;2 - 5001 até 10000
5204102;5 - Centro-Oeste;52;Goiás;Cachoeira Alta;12297;3 - 10001 até 20000
5204201;5 - Centro-Oeste;52;Goiás;Cachoeira de Goiás;1361;1 - Até 5000
5204250;5 - Centro-Oeste;52;Goiás;Cachoeira Dourada;8102;2 - 5001 até 10000
5204300;5 - Centro-Oeste;52;Goiás;Caçu;15743;3 - 10001 até 20000
5204409;5 - Centro-Oeste;52;Goiás;Caiapônia;18715;3 - 10001 até 20000
5204508;5 - Centro-Oeste;52;Goiás;Caldas Novas;89087;5 - 50001 até 100000
5204557;5 - Centro-Oeste;52;Goiás;Caldazinha;3759;1 - Até 5000
5204607;5 - Centro-Oeste;52;Goiás;Campestre de Goiás;3610;1 - Até 5000
5204656;5 - Centro-Oeste;52;Goiás;Campinaçu;3649;1 - Até 5000
5204706;5 - Centro-Oeste;52;Goiás;Campinorte;12486;3 - 10001 até 20000
5204805;5 - Centro-Oeste;52;Goiás;Campo Alegre de Goiás;7437;2 - 5001 até 10000
5204854;5 - Centro-Oeste;52;Goiás;Campo Limpo de Goiás;7636;2 - 5001 até 10000
5204904;5 - Centro-Oeste;52;Goiás;Campos Belos;19764;3 - 10001 até 20000
5204953;5 - Centro-Oeste;52;Goiás;Campos Verdes;2459;1 - Até 5000
5205000;5 - Centro-Oeste;52;Goiás;Carmo do Rio Verde;9976;2 - 5001 até 10000
5205059;5 - Centro-Oeste;52;Goiás;Castelândia;3464;1 - Até 5000
5205109;5 - Centro-Oeste;52;Goiás;Catalão;106618;6 - 100001 até 500000
5205208;5 - Centro-Oeste;52;Goiás;Caturaí;5038;2 - 5001 até 10000
5205307;5 - Centro-Oeste;52;Goiás;Cavalcante;9693;2 - 5001 até 10000
5205406;5 - Centro-Oeste;52;Goiás;Ceres;22074;4 - 20001 até 50000
5205455;5 - Centro-Oeste;52;Goiás;Cezarina;8507;2 - 5001 até 10000
5205471;5 - Centro-Oeste;52;Goiás;Chapadão do Céu;9842;2 - 5001 até 10000
5205497;5 - Centro-Oeste;52;Goiás;Cidade Ocidental;69829;5 - 50001 até 100000
5205513;5 - Centro-Oeste;52;Goiás;Cocalzinho de Goiás;19971;3 - 10001 até 20000
5205521;5 - Centro-Oeste;52;Goiás;Colinas do Sul;3404;1 - Até 5000
5205703;5 - Centro-Oeste;52;Goiás;Córrego do Ouro;2364;1 - Até 5000
5205802;5 - Centro-Oeste;52;Goiás;Corumbá de Goiás;11050;3 - 10001 até 20000
5205901;5 - Centro-Oeste;52;Goiás;Corumbaíba;9574;2 - 5001 até 10000
5206206;5 - Centro-Oeste;52;Goiás;Cristalina;57759;5 - 50001 até 100000
5206305;5 - Centro-Oeste;52;Goiás;Cristianópolis;2968;1 - Até 5000
5206404;5 - Centro-Oeste;52;Goiás;Crixás;16852;3 - 10001 até 20000
5206503;5 - Centro-Oeste;52;Goiás;Cromínia;3500;1 - Até 5000
5206602;5 - Centro-Oeste;52;Goiás;Cumari;2871;1 - Até 5000
5206701;5 - Centro-Oeste;52;Goiás;Damianópolis;3315;1 - Até 5000
5206800;5 - Centro-Oeste;52;Goiás;Damolândia;2923;1 - Até 5000
5206909;5 - Centro-Oeste;52;Goiás;Davinópolis;2094;1 - Até 5000
5207105;5 - Centro-Oeste;52;Goiás;Diorama;2488;1 - Até 5000
5207253;5 - Centro-Oeste;52;Goiás;Doverlândia;7398;2 - 5001 até 10000
5207352;5 - Centro-Oeste;52;Goiás;Edealina;3710;1 - Até 5000
5207402;5 - Centro-Oeste;52;Goiás;Edéia;12276;3 - 10001 até 20000
5207501;5 - Centro-Oeste;52;Goiás;Estrela do Norte;3286;1 - Até 5000
5207535;5 - Centro-Oeste;52;Goiás;Faina;6678;2 - 5001 até 10000
5207600;5 - Centro-Oeste;52;Goiás;Fazenda Nova;5722;2 - 5001 até 10000
5207808;5 - Centro-Oeste;52;Goiás;Firminópolis;13131;3 - 10001 até 20000
5207907;5 - Centro-Oeste;52;Goiás;Flores de Goiás;16100;3 - 10001 até 20000
5208004;5 - Centro-Oeste;52;Goiás;Formosa;119506;6 - 100001 até 500000
5208103;5 - Centro-Oeste;52;Goiás;Formoso;4325;1 - Até 5000
5208152;5 - Centro-Oeste;52;Goiás;Gameleira de Goiás;3753;1 - Até 5000
5208301;5 - Centro-Oeste;52;Goiás;Divinópolis de Goiás;4830;1 - Até 5000
5208400;5 - Centro-Oeste;52;Goiás;Goianápolis;11239;3 - 10001 até 20000
5208509;5 - Centro-Oeste;52;Goiás;Goiandira;5574;2 - 5001 até 10000
5208608;5 - Centro-Oeste;52;Goiás;Goianésia;69072;5 - 50001 até 100000
5208707;5 - Centro-Oeste;52;Goiás;Goiânia;1495705;7 - Maior que 500000
5208806;5 - Centro-Oeste;52;Goiás;Goianira;43260;4 - 20001 até 50000
5208905;5 - Centro-Oeste;52;Goiás;Goiás;22916;4 - 20001 até 50000
5209101;5 - Centro-Oeste;52;Goiás;Goiatuba;33986;4 - 20001 até 50000
5209150;5 - Centro-Oeste;52;Goiás;Gouvelândia;5806;2 - 5001 até 10000
5209200;5 - Centro-Oeste;52;Goiás;Guapó;14211;3 - 10001 até 20000
5209291;5 - Centro-Oeste;52;Goiás;Guaraíta;2041;1 - Até 5000
5209408;5 - Centro-Oeste;52;Goiás;Guarani de Goiás;3940;1 - Até 5000
5209457;5 - Centro-Oeste;52;Goiás;Guarinos;1852;1 - Até 5000
5209606;5 - Centro-Oeste;52;Goiás;Heitoraí;3714;1 - Até 5000
5209705;5 - Centro-Oeste;52;Goiás;Hidrolândia;21278;4 - 20001 até 50000
5209804;5 - Centro-Oeste;52;Goiás;Hidrolina;3622;1 - Até 5000
5209903;5 - Centro-Oeste;52;Goiás;Iaciara;13808;3 - 10001 até 20000
5209937;5 - Centro-Oeste;52;Goiás;Inaciolândia;6152;2 - 5001 até 10000
5209952;5 - Centro-Oeste;52;Goiás;Indiara;15431;3 - 10001 até 20000
5210000;5 - Centro-Oeste;52;Goiás;Inhumas;52465;5 - 50001 até 100000
5210109;5 - Centro-Oeste;52;Goiás;Ipameri;26792;4 - 20001 até 50000
5210158;5 - Centro-Oeste;52;Goiás;Ipiranga de Goiás;2893;1 - Até 5000
5210208;5 - Centro-Oeste;52;Goiás;Iporá;31563;4 - 20001 até 50000
5210307;5 - Centro-Oeste;52;Goiás;Israelândia;2815;1 - Até 5000
5210406;5 - Centro-Oeste;52;Goiás;Itaberaí;42163;4 - 20001 até 50000
5210562;5 - Centro-Oeste;52;Goiás;Itaguari;4668;1 - Até 5000
5210604;5 - Centro-Oeste;52;Goiás;Itaguaru;5269;2 - 5001 até 10000
5210802;5 - Centro-Oeste;52;Goiás;Itajá;4605;1 - Até 5000
5210901;5 - Centro-Oeste;52;Goiás;Itapaci;22533;4 - 20001 até 50000
5211008;5 - Centro-Oeste;52;Goiás;Itapirapuã;5316;2 - 5001 até 10000
5211206;5 - Centro-Oeste;52;Goiás;Itapuranga;25856;4 - 20001 até 50000
5211305;5 - Centro-Oeste;52;Goiás;Itarumã;7097;2 - 5001 até 10000
5211404;5 - Centro-Oeste;52;Goiás;Itauçu;8916;2 - 5001 até 10000
5211503;5 - Centro-Oeste;52;Goiás;Itumbiara;103652;6 - 100001 até 500000
5211602;5 - Centro-Oeste;52;Goiás;Ivolândia;2406;1 - Até 5000
5211701;5 - Centro-Oeste;52;Goiás;Jandaia;6073;2 - 5001 até 10000
5211800;5 - Centro-Oeste;52;Goiás;Jaraguá;49667;4 - 20001 até 50000
5211909;5 - Centro-Oeste;52;Goiás;Jataí;99674;5 - 50001 até 100000
5212006;5 - Centro-Oeste;52;Goiás;Jaupaci;2898;1 - Até 5000
5212055;5 - Centro-Oeste;52;Goiás;Jesúpolis;2474;1 - Até 5000
5212105;5 - Centro-Oeste;52;Goiás;Joviânia;7372;2 - 5001 até 10000
5212204;5 - Centro-Oeste;52;Goiás;Jussara;18587;3 - 10001 até 20000
5212253;5 - Centro-Oeste;52;Goiás;Lagoa Santa;1555;1 - Até 5000
5212303;5 - Centro-Oeste;52;Goiás;Leopoldo de Bulhões;7643;2 - 5001 até 10000
5212501;5 - Centro-Oeste;52;Goiás;Luziânia;205023;6 - 100001 até 500000
5212600;5 - Centro-Oeste;52;Goiás;Mairipotaba;2373;1 - Até 5000
5212709;5 - Centro-Oeste;52;Goiás;Mambaí;8680;2 - 5001 até 10000
5212808;5 - Centro-Oeste;52;Goiás;Mara Rosa;9646;2 - 5001 até 10000
5212907;5 - Centro-Oeste;52;Goiás;Marzagão;2223;1 - Até 5000
5212956;5 - Centro-Oeste;52;Goiás;Matrinchã;4366;1 - Até 5000
5213004;5 - Centro-Oeste;52;Goiás;Maurilândia;13829;3 - 10001 até 20000
5213053;5 - Centro-Oeste;52;Goiás;Mimoso de Goiás;2612;1 - Até 5000
5213087;5 - Centro-Oeste;52;Goiás;Minaçu;29353;4 - 20001 até 50000
5213103;5 - Centro-Oeste;52;Goiás;Mineiros;65420;5 - 50001 até 100000
5213400;5 - Centro-Oeste;52;Goiás;Moiporá;1557;1 - Até 5000
5213509;5 - Centro-Oeste;52;Goiás;Monte Alegre de Goiás;8527;2 - 5001 até 10000
5213707;5 - Centro-Oeste;52;Goiás;Montes Claros de Goiás;8063;2 - 5001 até 10000
5213756;5 - Centro-Oeste;52;Goiás;Montividiu;13115;3 - 10001 até 20000
5213772;5 - Centro-Oeste;52;Goiás;Montividiu do Norte;4449;1 - Até 5000
5213806;5 - Centro-Oeste;52;Goiás;Morrinhos;45716;4 - 20001 até 50000
5213855;5 - Centro-Oeste;52;Goiás;Morro Agudo de Goiás;2264;1 - Até 5000
5213905;5 - Centro-Oeste;52;Goiás;Mossâmedes;4377;1 - Até 5000
5214002;5 - Centro-Oeste;52;Goiás;Mozarlândia;15444;3 - 10001 até 20000
5214051;5 - Centro-Oeste;52;Goiás;Mundo Novo;5066;2 - 5001 até 10000
5214101;5 - Centro-Oeste;52;Goiás;Mutunópolis;3793;1 - Até 5000
5214408;5 - Centro-Oeste;52;Goiás;Nazário;9022;2 - 5001 até 10000
5214507;5 - Centro-Oeste;52;Goiás;Nerópolis;29293;4 - 20001 até 50000
5214606;5 - Centro-Oeste;52;Goiás;Niquelândia;46039;4 - 20001 até 50000
5214705;5 - Centro-Oeste;52;Goiás;Nova América;2346;1 - Até 5000
5214804;5 - Centro-Oeste;52;Goiás;Nova Aurora;2199;1 - Até 5000
5214838;5 - Centro-Oeste;52;Goiás;Nova Crixás;12791;3 - 10001 até 20000
5214861;5 - Centro-Oeste;52;Goiás;Nova Glória;8218;2 - 5001 até 10000
5214879;5 - Centro-Oeste;52;Goiás;Nova Iguaçu de Goiás;2923;1 - Até 5000
5214903;5 - Centro-Oeste;52;Goiás;Nova Roma;3293;1 - Até 5000
5215009;5 - Centro-Oeste;52;Goiás;Nova Veneza;9684;2 - 5001 até 10000
5215207;5 - Centro-Oeste;52;Goiás;Novo Brasil;2985;1 - Até 5000
5215231;5 - Centro-Oeste;52;Goiás;Novo Gama;113679;6 - 100001 até 500000
5215256;5 - Centro-Oeste;52;Goiás;Novo Planalto;4445;1 - Até 5000
5215306;5 - Centro-Oeste;52;Goiás;Orizona;15502;3 - 10001 até 20000
5215405;5 - Centro-Oeste;52;Goiás;Ouro Verde de Goiás;3797;1 - Até 5000
5215504;5 - Centro-Oeste;52;Goiás;Ouvidor;6549;2 - 5001 até 10000
5215603;5 - Centro-Oeste;52;Goiás;Padre Bernardo;33228;4 - 20001 até 50000
5215652;5 - Centro-Oeste;52;Goiás;Palestina de Goiás;3460;1 - Até 5000
5215702;5 - Centro-Oeste;52;Goiás;Palmeiras de Goiás;28313;4 - 20001 até 50000
5215801;5 - Centro-Oeste;52;Goiás;Palmelo;2380;1 - Até 5000
5215900;5 - Centro-Oeste;52;Goiás;Palminópolis;3589;1 - Até 5000
5216007;5 - Centro-Oeste;52;Goiás;Panamá;2627;1 - Até 5000
5216304;5 - Centro-Oeste;52;Goiás;Paranaiguara;9972;2 - 5001 até 10000
5216403;5 - Centro-Oeste;52;Goiás;Paraúna;10995;3 - 10001 até 20000
5216452;5 - Centro-Oeste;52;Goiás;Perolândia;3116;1 - Até 5000
5216809;5 - Centro-Oeste;52;Goiás;Petrolina de Goiás;10301;3 - 10001 até 20000
5216908;5 - Centro-Oeste;52;Goiás;Pilar de Goiás;2314;1 - Até 5000
5217104;5 - Centro-Oeste;52;Goiás;Piracanjuba;24499;4 - 20001 até 50000
5217203;5 - Centro-Oeste;52;Goiás;Piranhas;10501;3 - 10001 até 20000
5217302;5 - Centro-Oeste;52;Goiás;Pirenópolis;24749;4 - 20001 até 50000
5217401;5 - Centro-Oeste;52;Goiás;Pires do Rio;31225;4 - 20001 até 50000
5217609;5 - Centro-Oeste;52;Goiás;Planaltina;89181;5 - 50001 até 100000
5217708;5 - Centro-Oeste;52;Goiás;Pontalina;17777;3 - 10001 até 20000
5218003;5 - Centro-Oeste;52;Goiás;Porangatu;45151;4 - 20001 até 50000
5218052;5 - Centro-Oeste;52;Goiás;Porteirão;3830;1 - Até 5000
5218102;5 - Centro-Oeste;52;Goiás;Portelândia;4000;1 - Até 5000
5218300;5 - Centro-Oeste;52;Goiás;Posse;36375;4 - 20001 até 50000
5218391;5 - Centro-Oeste;52;Goiás;Professor Jamil;3243;1 - Até 5000
5218508;5 - Centro-Oeste;52;Goiás;Quirinópolis;49416;4 - 20001 até 50000
5218607;5 - Centro-Oeste;52;Goiás;Rialma;10896;3 - 10001 até 20000
5218706;5 - Centro-Oeste;52;Goiás;Rianápolis;4784;1 - Até 5000
5218789;5 - Centro-Oeste;52;Goiás;Rio Quente;4371;1 - Até 5000
5218805;5 - Centro-Oeste;52;Goiás;Rio Verde;229651;6 - 100001 até 500000
5218904;5 - Centro-Oeste;52;Goiás;Rubiataba;19815;3 - 10001 até 20000
5219001;5 - Centro-Oeste;52;Goiás;Sanclerlândia;7642;2 - 5001 até 10000
5219100;5 - Centro-Oeste;52;Goiás;Santa Bárbara de Goiás;6485;2 - 5001 até 10000
5219209;5 - Centro-Oeste;52;Goiás;Santa Cruz de Goiás;2892;1 - Até 5000
5219258;5 - Centro-Oeste;52;Goiás;Santa Fé de Goiás;5393;2 - 5001 até 10000
5219308;5 - Centro-Oeste;52;Goiás;Santa Helena de Goiás;38485;4 - 20001 até 50000
5219357;5 - Centro-Oeste;52;Goiás;Santa Isabel;3803;1 - Até 5000
5219407;5 - Centro-Oeste;52;Goiás;Santa Rita do Araguaia;8573;2 - 5001 até 10000
5219456;5 - Centro-Oeste;52;Goiás;Santa Rita do Novo Destino;3331;1 - Até 5000
5219506;5 - Centro-Oeste;52;Goiás;Santa Rosa de Goiás;2388;1 - Até 5000
5219605;5 - Centro-Oeste;52;Goiás;Santa Tereza de Goiás;3431;1 - Até 5000
